direction,combo,noise_k,vol_mult,window,trades,trades_per_day,wins,stops,scratch,win_rate,tp_before_sl,profit_factor,net_pct,max_drawdown_pct,avg_hold_min
SHORT,orb_break_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,6,0.11,5,1,0,83.3,83.3,5.0,1.2,0.3,58.3
SHORT,orb_break_dn_v+vwap_loss_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
SHORT,orb_break_dn_v+rvol_thrust_dn,0.8,1.2,mid_1030_1300,14,0.25,11,2,1,78.6,84.6,5.54,2.72,0.3,64.3
SHORT,orb_break_dn_v+below_vwap_v,0.8,1.2,mid_1030_1300,15,0.26,11,3,1,73.3,78.6,3.69,2.42,0.6,65.7
SHORT,orb_break_dn_v+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,60.0
SHORT,orb_break_dn_v+cvd_dn,0.8,1.2,mid_1030_1300,18,0.32,13,4,1,72.2,76.5,3.27,2.72,0.9,61.7
SHORT,orb_break_dn_v+cvd_dn_v,0.8,1.2,mid_1030_1300,18,0.32,13,4,1,72.2,76.5,3.27,2.72,0.9,61.7
SHORT,orb_break_dn_v+mom_ignite_dn,0.8,1.2,mid_1030_1300,3,0.05,2,0,1,66.7,100.0,inf,0.62,0.0,106.7
SHORT,orb_break_dn_v+rsi_thrust_dn,0.8,1.2,mid_1030_1300,6,0.11,5,1,0,83.3,83.3,5.0,1.2,0.3,58.3
SHORT,vwap_loss_v+rvol_thrust_dn,0.8,1.2,mid_1030_1300,10,0.18,8,2,0,80.0,80.0,4.0,1.8,0.6,59.0
SHORT,vwap_loss_v+below_vwap_v,0.8,1.2,mid_1030_1300,12,0.21,9,3,0,75.0,75.0,3.0,1.8,0.9,58.3
SHORT,vwap_loss_v+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_loss_v+cvd_dn,0.8,1.2,mid_1030_1300,17,0.3,10,7,0,58.8,58.8,1.43,0.9,0.9,65.0
SHORT,vwap_loss_v+cvd_dn_v,0.8,1.2,mid_1030_1300,17,0.3,10,7,0,58.8,58.8,1.43,0.9,0.9,65.0
SHORT,vwap_loss_v+mom_ignite_dn,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,95.0
SHORT,vwap_loss_v+rsi_thrust_dn,0.8,1.2,mid_1030_1300,8,0.14,5,3,0,62.5,62.5,1.67,0.6,0.9,71.9
SHORT,rvol_thrust_dn+below_vwap_v,0.8,1.2,mid_1030_1300,71,1.25,49,18,4,69.0,73.1,2.75,9.53,1.5,67.0
SHORT,rvol_thrust_dn+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,rvol_thrust_dn+cvd_dn,0.8,1.2,mid_1030_1300,71,1.25,49,18,4,69.0,73.1,2.75,9.53,1.5,67.0
SHORT,rvol_thrust_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,71,1.25,49,18,4,69.0,73.1,2.75,9.53,1.5,67.0
SHORT,rvol_thrust_dn+mom_ignite_dn,0.8,1.2,mid_1030_1300,9,0.16,5,2,2,55.6,71.4,2.41,0.89,0.3,107.2
SHORT,rvol_thrust_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,16,0.28,10,5,1,62.5,66.7,2.03,1.55,0.6,58.4
SHORT,below_vwap_v+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,below_vwap_v+cvd_dn,0.8,1.2,mid_1030_1300,109,1.91,76,27,6,69.7,73.8,2.8,14.85,2.1,63.8
SHORT,below_vwap_v+cvd_dn_v,0.8,1.2,mid_1030_1300,109,1.91,76,27,6,69.7,73.8,2.8,14.85,2.1,63.8
SHORT,below_vwap_v+mom_ignite_dn,0.8,1.2,mid_1030_1300,12,0.21,7,2,3,58.3,77.8,2.75,1.35,0.3,110.0
SHORT,below_vwap_v+rsi_thrust_dn,0.8,1.2,mid_1030_1300,18,0.32,10,7,1,55.6,58.8,1.45,0.95,0.9,63.6
SHORT,vwap_hi_reject+cvd_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_hi_reject+cvd_dn_v,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_hi_reject+mom_ignite_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,225.0
SHORT,cvd_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,138,2.42,93,39,6,67.4,70.5,2.38,16.35,3.6,63.9
SHORT,cvd_dn+mom_ignite_dn,0.8,1.2,mid_1030_1300,14,0.25,7,4,3,50.0,63.6,1.55,0.75,0.33,98.6
SHORT,cvd_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,25,0.44,14,10,1,56.0,58.3,1.42,1.25,1.2,72.2
SHORT,cvd_dn_v+mom_ignite_dn,0.8,1.2,mid_1030_1300,14,0.25,7,4,3,50.0,63.6,1.55,0.75,0.33,98.6
SHORT,cvd_dn_v+rsi_thrust_dn,0.8,1.2,mid_1030_1300,25,0.44,14,10,1,56.0,58.3,1.42,1.25,1.2,72.2
SHORT,mom_ignite_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,117.5
SHORT,vwap_loss+below_vwap+poc_reject_dn,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,76.7
SHORT,vwap_loss+below_vwap+adi_dn,0.8,1.2,mid_1030_1300,16,0.28,9,7,0,56.2,56.2,1.29,0.6,1.2,65.6
SHORT,vwap_loss+below_vwap+delta_dump,0.8,1.2,mid_1030_1300,9,0.16,7,2,0,77.8,77.8,3.5,1.5,0.6,65.0
SHORT,vwap_loss+below_vwap+r1_reject,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,55.0
SHORT,vwap_loss+below_vwap+yhigh_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,40.0
SHORT,vwap_loss+below_vwap+ylow_break,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,vwap_loss+below_vwap+below_pivot,0.8,1.2,mid_1030_1300,10,0.18,5,5,0,50.0,50.0,1.0,0.0,0.9,63.5
SHORT,vwap_loss+below_vwap+macd_x_dn,0.8,1.2,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,51.2
SHORT,vwap_loss+below_vwap+macd_x_dn_pos,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,50.0
SHORT,vwap_loss+below_vwap+hist_turn_dn,0.8,1.2,mid_1030_1300,7,0.12,4,3,0,57.1,57.1,1.33,0.3,0.3,56.4
SHORT,vwap_loss+below_vwap+weak_close,0.8,1.2,mid_1030_1300,18,0.32,11,7,0,61.1,61.1,1.57,1.2,0.9,60.8
SHORT,vwap_loss+below_vwap+orb_break_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
SHORT,vwap_loss+below_vwap+orb_break_dn_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
SHORT,vwap_loss+below_vwap+vwap_loss_v,0.8,1.2,mid_1030_1300,20,0.35,12,8,0,60.0,60.0,1.5,1.2,0.9,60.2
SHORT,vwap_loss+below_vwap+rvol_thrust_dn,0.8,1.2,mid_1030_1300,10,0.18,8,2,0,80.0,80.0,4.0,1.8,0.6,59.0
SHORT,vwap_loss+below_vwap+below_vwap_v,0.8,1.2,mid_1030_1300,12,0.21,9,3,0,75.0,75.0,3.0,1.8,0.9,58.3
SHORT,vwap_loss+below_vwap+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_loss+below_vwap+cvd_dn,0.8,1.2,mid_1030_1300,17,0.3,10,7,0,58.8,58.8,1.43,0.9,0.9,65.0
SHORT,vwap_loss+below_vwap+cvd_dn_v,0.8,1.2,mid_1030_1300,17,0.3,10,7,0,58.8,58.8,1.43,0.9,0.9,65.0
SHORT,vwap_loss+below_vwap+mom_ignite_dn,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,95.0
SHORT,vwap_loss+below_vwap+rsi_thrust_dn,0.8,1.2,mid_1030_1300,8,0.14,5,3,0,62.5,62.5,1.67,0.6,0.9,71.9
SHORT,vwap_loss+poc_reject_dn+adi_dn,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,76.7
SHORT,vwap_loss+poc_reject_dn+delta_dump,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,95.0
SHORT,vwap_loss+poc_reject_dn+below_pivot,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,30.0
SHORT,vwap_loss+poc_reject_dn+macd_x_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,40.0
SHORT,vwap_loss+poc_reject_dn+macd_x_dn_pos,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,40.0
SHORT,vwap_loss+poc_reject_dn+hist_turn_dn,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,95.0
SHORT,vwap_loss+poc_reject_dn+weak_close,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,76.7
SHORT,vwap_loss+poc_reject_dn+vwap_loss_v,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,76.7
SHORT,vwap_loss+poc_reject_dn+rvol_thrust_dn,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,95.0
SHORT,vwap_loss+poc_reject_dn+below_vwap_v,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,95.0
SHORT,vwap_loss+poc_reject_dn+cvd_dn,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,76.7
SHORT,vwap_loss+poc_reject_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,76.7
SHORT,vwap_loss+poc_reject_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,76.7
SHORT,vwap_loss+adi_dn+delta_dump,0.8,1.2,mid_1030_1300,9,0.16,7,2,0,77.8,77.8,3.5,1.5,0.6,65.0
SHORT,vwap_loss+adi_dn+r1_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_loss+adi_dn+ylow_break,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,vwap_loss+adi_dn+below_pivot,0.8,1.2,mid_1030_1300,9,0.16,5,4,0,55.6,55.6,1.25,0.3,0.6,61.1
SHORT,vwap_loss+adi_dn+macd_x_dn,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,66.7
SHORT,vwap_loss+adi_dn+macd_x_dn_pos,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,72.5
SHORT,vwap_loss+adi_dn+hist_turn_dn,0.8,1.2,mid_1030_1300,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,54.0
SHORT,vwap_loss+adi_dn+weak_close,0.8,1.2,mid_1030_1300,16,0.28,9,7,0,56.2,56.2,1.29,0.6,1.2,65.6
SHORT,vwap_loss+adi_dn+vwap_loss_v,0.8,1.2,mid_1030_1300,16,0.28,9,7,0,56.2,56.2,1.29,0.6,1.2,65.6
SHORT,vwap_loss+adi_dn+rvol_thrust_dn,0.8,1.2,mid_1030_1300,9,0.16,7,2,0,77.8,77.8,3.5,1.5,0.6,65.0
SHORT,vwap_loss+adi_dn+below_vwap_v,0.8,1.2,mid_1030_1300,9,0.16,7,2,0,77.8,77.8,3.5,1.5,0.6,65.0
SHORT,vwap_loss+adi_dn+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_loss+adi_dn+cvd_dn,0.8,1.2,mid_1030_1300,15,0.26,9,6,0,60.0,60.0,1.5,0.9,0.9,67.7
SHORT,vwap_loss+adi_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,15,0.26,9,6,0,60.0,60.0,1.5,0.9,0.9,67.7
SHORT,vwap_loss+adi_dn+mom_ignite_dn,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,95.0
SHORT,vwap_loss+adi_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,7,0.12,5,2,0,71.4,71.4,2.5,0.9,0.6,70.0
SHORT,vwap_loss+delta_dump+r1_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_loss+delta_dump+ylow_break,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,vwap_loss+delta_dump+below_pivot,0.8,1.2,mid_1030_1300,3,0.05,3,0,0,100.0,100.0,inf,0.9,0.0,41.7
SHORT,vwap_loss+delta_dump+macd_x_dn,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,80.0
SHORT,vwap_loss+delta_dump+macd_x_dn_pos,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_loss+delta_dump+hist_turn_dn,0.8,1.2,mid_1030_1300,3,0.05,3,0,0,100.0,100.0,inf,0.9,0.0,73.3
SHORT,vwap_loss+delta_dump+weak_close,0.8,1.2,mid_1030_1300,9,0.16,7,2,0,77.8,77.8,3.5,1.5,0.6,65.0
SHORT,vwap_loss+delta_dump+vwap_loss_v,0.8,1.2,mid_1030_1300,9,0.16,7,2,0,77.8,77.8,3.5,1.5,0.6,65.0
SHORT,vwap_loss+delta_dump+rvol_thrust_dn,0.8,1.2,mid_1030_1300,9,0.16,7,2,0,77.8,77.8,3.5,1.5,0.6,65.0
SHORT,vwap_loss+delta_dump+below_vwap_v,0.8,1.2,mid_1030_1300,9,0.16,7,2,0,77.8,77.8,3.5,1.5,0.6,65.0
SHORT,vwap_loss+delta_dump+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_loss+delta_dump+cvd_dn,0.8,1.2,mid_1030_1300,9,0.16,7,2,0,77.8,77.8,3.5,1.5,0.6,65.0
SHORT,vwap_loss+delta_dump+cvd_dn_v,0.8,1.2,mid_1030_1300,9,0.16,7,2,0,77.8,77.8,3.5,1.5,0.6,65.0
SHORT,vwap_loss+delta_dump+rsi_thrust_dn,0.8,1.2,mid_1030_1300,5,0.09,4,1,0,80.0,80.0,4.0,0.9,0.3,64.0
SHORT,vwap_loss+r1_reject+macd_x_dn,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,55.0
SHORT,vwap_loss+r1_reject+macd_x_dn_pos,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,55.0
SHORT,vwap_loss+r1_reject+weak_close,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,55.0
SHORT,vwap_loss+r1_reject+vwap_loss_v,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,55.0
SHORT,vwap_loss+r1_reject+rvol_thrust_dn,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,55.0
SHORT,vwap_loss+r1_reject+below_vwap_v,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,55.0
SHORT,vwap_loss+r1_reject+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_loss+r1_reject+cvd_dn,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,55.0
SHORT,vwap_loss+r1_reject+cvd_dn_v,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,55.0
SHORT,vwap_loss+yhigh_reject+hist_turn_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,40.0
SHORT,vwap_loss+yhigh_reject+weak_close,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,40.0
SHORT,vwap_loss+yhigh_reject+vwap_loss_v,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,40.0
SHORT,vwap_loss+ylow_break+below_pivot,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,vwap_loss+ylow_break+macd_x_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,vwap_loss+ylow_break+weak_close,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,vwap_loss+ylow_break+vwap_loss_v,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,vwap_loss+ylow_break+rvol_thrust_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,vwap_loss+ylow_break+below_vwap_v,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,vwap_loss+ylow_break+cvd_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,vwap_loss+ylow_break+cvd_dn_v,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,vwap_loss+ylow_break+rsi_thrust_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,vwap_loss+below_pivot+macd_x_dn,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,47.5
SHORT,vwap_loss+below_pivot+macd_x_dn_pos,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,40.0
SHORT,vwap_loss+below_pivot+hist_turn_dn,0.8,1.2,mid_1030_1300,4,0.07,1,3,0,25.0,25.0,0.33,-0.6,0.6,38.8
SHORT,vwap_loss+below_pivot+weak_close,0.8,1.2,mid_1030_1300,9,0.16,5,4,0,55.6,55.6,1.25,0.3,0.6,61.1
SHORT,vwap_loss+below_pivot+orb_break_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
SHORT,vwap_loss+below_pivot+orb_break_dn_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
SHORT,vwap_loss+below_pivot+vwap_loss_v,0.8,1.2,mid_1030_1300,10,0.18,5,5,0,50.0,50.0,1.0,0.0,0.9,63.5
SHORT,vwap_loss+below_pivot+rvol_thrust_dn,0.8,1.2,mid_1030_1300,3,0.05,3,0,0,100.0,100.0,inf,0.9,0.0,41.7
SHORT,vwap_loss+below_pivot+below_vwap_v,0.8,1.2,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,52.5
SHORT,vwap_loss+below_pivot+cvd_dn,0.8,1.2,mid_1030_1300,9,0.16,5,4,0,55.6,55.6,1.25,0.3,0.6,66.7
SHORT,vwap_loss+below_pivot+cvd_dn_v,0.8,1.2,mid_1030_1300,9,0.16,5,4,0,55.6,55.6,1.25,0.3,0.6,66.7
SHORT,vwap_loss+below_pivot+mom_ignite_dn,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,95.0
SHORT,vwap_loss+below_pivot+rsi_thrust_dn,0.8,1.2,mid_1030_1300,6,0.11,4,2,0,66.7,66.7,2.0,0.6,0.6,63.3
SHORT,vwap_loss+macd_x_dn+macd_x_dn_pos,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,50.0
SHORT,vwap_loss+macd_x_dn+weak_close,0.8,1.2,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,51.2
SHORT,vwap_loss+macd_x_dn+vwap_loss_v,0.8,1.2,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,51.2
SHORT,vwap_loss+macd_x_dn+rvol_thrust_dn,0.8,1.2,mid_1030_1300,3,0.05,3,0,0,100.0,100.0,inf,0.9,0.0,55.0
SHORT,vwap_loss+macd_x_dn+below_vwap_v,0.8,1.2,mid_1030_1300,3,0.05,3,0,0,100.0,100.0,inf,0.9,0.0,55.0
SHORT,vwap_loss+macd_x_dn+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_loss+macd_x_dn+cvd_dn,0.8,1.2,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,51.2
SHORT,vwap_loss+macd_x_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,51.2
SHORT,vwap_loss+macd_x_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,47.5
SHORT,vwap_loss+macd_x_dn_pos+weak_close,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,50.0
SHORT,vwap_loss+macd_x_dn_pos+vwap_loss_v,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,50.0
SHORT,vwap_loss+macd_x_dn_pos+rvol_thrust_dn,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,55.0
SHORT,vwap_loss+macd_x_dn_pos+below_vwap_v,0.8,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,55.0
SHORT,vwap_loss+macd_x_dn_pos+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_loss+macd_x_dn_pos+cvd_dn,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,50.0
SHORT,vwap_loss+macd_x_dn_pos+cvd_dn_v,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,50.0
SHORT,vwap_loss+macd_x_dn_pos+rsi_thrust_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,40.0
SHORT,vwap_loss+hist_turn_dn+weak_close,0.8,1.2,mid_1030_1300,6,0.11,4,2,0,66.7,66.7,2.0,0.6,0.3,51.7
SHORT,vwap_loss+hist_turn_dn+orb_break_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
SHORT,vwap_loss+hist_turn_dn+orb_break_dn_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
SHORT,vwap_loss+hist_turn_dn+vwap_loss_v,0.8,1.2,mid_1030_1300,7,0.12,4,3,0,57.1,57.1,1.33,0.3,0.3,56.4
SHORT,vwap_loss+hist_turn_dn+rvol_thrust_dn,0.8,1.2,mid_1030_1300,3,0.05,3,0,0,100.0,100.0,inf,0.9,0.0,73.3
SHORT,vwap_loss+hist_turn_dn+below_vwap_v,0.8,1.2,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,76.2
SHORT,vwap_loss+hist_turn_dn+cvd_dn,0.8,1.2,mid_1030_1300,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,64.0
SHORT,vwap_loss+hist_turn_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,64.0
SHORT,vwap_loss+hist_turn_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,91.7
SHORT,vwap_loss+weak_close+vwap_loss_v,0.8,1.2,mid_1030_1300,18,0.32,11,7,0,61.1,61.1,1.57,1.2,0.9,60.8
SHORT,vwap_loss+weak_close+rvol_thrust_dn,0.8,1.2,mid_1030_1300,10,0.18,8,2,0,80.0,80.0,4.0,1.8,0.6,59.0
SHORT,vwap_loss+weak_close+below_vwap_v,0.8,1.2,mid_1030_1300,10,0.18,8,2,0,80.0,80.0,4.0,1.8,0.6,59.0
SHORT,vwap_loss+weak_close+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,vwap_loss+weak_close+cvd_dn,0.8,1.2,mid_1030_1300,16,0.28,10,6,0,62.5,62.5,1.67,1.2,0.6,63.8
SHORT,vwap_loss+weak_close+cvd_dn_v,0.8,1.2,mid_1030_1300,16,0.28,10,6,0,62.5,62.5,1.67,1.2,0.6,63.8
SHORT,vwap_loss+weak_close+mom_ignite_dn,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,95.0
SHORT,vwap_loss+weak_close+rsi_thrust_dn,0.8,1.2,mid_1030_1300,7,0.12,5,2,0,71.4,71.4,2.5,0.9,0.6,70.0
SHORT,vwap_loss+orb_break_dn+orb_break_dn_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
SHORT,vwap_loss+orb_break_dn+vwap_loss_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
SHORT,vwap_loss+orb_break_dn+below_vwap_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
SHORT,vwap_loss+orb_break_dn+cvd_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
SHORT,vwap_loss+orb_break_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
SHORT,vwap_loss+orb_break_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,85.0
