direction,combo,noise_k,vol_mult,window,trades,trades_per_day,wins,stops,scratch,win_rate,tp_before_sl,profit_factor,net_pct,max_drawdown_pct,avg_hold_min
SHORT,below_pivot+vwap_hi_reject,0.8,1.2,mid_1030_1300,10,0.18,3,5,2,30.0,37.5,0.46,-1.07,1.07,99.5
SHORT,below_pivot+cvd_dn,0.8,1.2,mid_1030_1300,63,1.11,32,19,12,50.8,62.7,1.47,3.1,3.6,96.1
SHORT,below_pivot+cvd_dn_v,0.8,1.2,mid_1030_1300,63,1.11,32,19,12,50.8,62.7,1.47,3.1,3.6,96.1
SHORT,below_pivot+mom_ignite_dn,0.8,1.2,mid_1030_1300,16,0.28,10,3,3,62.5,76.9,3.36,2.15,0.6,95.3
SHORT,below_pivot+rsi_thrust_dn,0.8,1.2,mid_1030_1300,6,0.11,1,5,0,16.7,16.7,0.2,-1.2,1.5,77.5
SHORT,macd_x_dn+macd_x_dn_pos,0.8,1.2,mid_1030_1300,4,0.07,1,2,1,25.0,33.3,0.39,-0.47,0.77,90.0
SHORT,macd_x_dn+hist_turn_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,20.0
SHORT,macd_x_dn+weak_close,0.8,1.2,mid_1030_1300,5,0.09,3,1,1,60.0,75.0,2.54,0.55,0.3,108.0
SHORT,macd_x_dn+orb_break_dn,0.8,1.2,mid_1030_1300,1,0.02,0,0,1,0.0,0.0,0.0,-0.05,0.0,200.0
SHORT,macd_x_dn+orb_break_dn_v,0.8,1.2,mid_1030_1300,1,0.02,0,0,1,0.0,0.0,0.0,-0.05,0.0,200.0
SHORT,macd_x_dn+vwap_loss_v,0.8,1.2,mid_1030_1300,1,0.02,0,0,1,0.0,0.0,0.0,-0.05,0.0,200.0
SHORT,macd_x_dn+rvol_thrust_dn,0.8,1.2,mid_1030_1300,2,0.04,1,0,1,50.0,100.0,5.48,0.25,0.0,167.5
SHORT,macd_x_dn+below_vwap_v,0.8,1.2,mid_1030_1300,3,0.05,1,1,1,33.3,50.0,0.85,-0.05,0.05,128.3
SHORT,macd_x_dn+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,0,0,1,0.0,0.0,0.0,-0.17,0.0,240.0
SHORT,macd_x_dn+cvd_dn,0.8,1.2,mid_1030_1300,5,0.09,2,2,1,40.0,50.0,0.92,-0.05,0.3,114.0
SHORT,macd_x_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,5,0.09,2,2,1,40.0,50.0,0.92,-0.05,0.3,114.0
SHORT,macd_x_dn+mom_ignite_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,20.0
SHORT,macd_x_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,42.5
SHORT,macd_x_dn_pos+hist_turn_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,20.0
SHORT,macd_x_dn_pos+weak_close,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,20.0
SHORT,macd_x_dn_pos+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,0,0,1,0.0,0.0,0.0,-0.17,0.0,240.0
SHORT,macd_x_dn_pos+mom_ignite_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,20.0
SHORT,hist_turn_dn+weak_close,0.8,1.2,mid_1030_1300,41,0.72,18,14,9,43.9,56.2,1.12,0.57,1.67,104.8
SHORT,hist_turn_dn+orb_break_dn,0.8,1.2,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.3,-0.7,0.9,111.0
SHORT,hist_turn_dn+orb_break_dn_v,0.8,1.2,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.3,-0.7,0.9,111.0
SHORT,hist_turn_dn+vwap_loss_v,0.8,1.2,mid_1030_1300,8,0.14,2,4,2,25.0,33.3,0.49,-0.72,1.02,124.4
SHORT,hist_turn_dn+rvol_thrust_dn,0.8,1.2,mid_1030_1300,16,0.28,5,9,2,31.2,35.7,0.55,-1.21,2.11,102.5
SHORT,hist_turn_dn+below_vwap_v,0.8,1.2,mid_1030_1300,18,0.32,5,11,2,27.8,31.2,0.45,-1.81,2.41,103.3
SHORT,hist_turn_dn+vwap_hi_reject,0.8,1.2,mid_1030_1300,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,51.0
SHORT,hist_turn_dn+cvd_dn,0.8,1.2,mid_1030_1300,33,0.58,12,14,7,36.4,46.2,0.78,-1.03,2.36,111.7
SHORT,hist_turn_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,33,0.58,12,14,7,36.4,46.2,0.78,-1.03,2.36,111.7
SHORT,hist_turn_dn+mom_ignite_dn,0.8,1.2,mid_1030_1300,3,0.05,0,1,2,0.0,0.0,0.0,-0.31,0.31,173.3
SHORT,hist_turn_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,10,0.18,2,8,0,20.0,20.0,0.25,-1.8,2.4,105.5
SHORT,weak_close+orb_break_dn,0.8,1.2,mid_1030_1300,13,0.23,6,5,2,46.2,54.5,1.09,0.14,0.6,88.8
SHORT,weak_close+orb_break_dn_v,0.8,1.2,mid_1030_1300,13,0.23,6,5,2,46.2,54.5,1.09,0.14,0.6,88.8
SHORT,weak_close+vwap_loss_v,0.8,1.2,mid_1030_1300,13,0.23,4,4,5,30.8,50.0,0.74,-0.46,0.86,127.7
SHORT,weak_close+rvol_thrust_dn,0.8,1.2,mid_1030_1300,52,0.91,21,22,9,40.4,48.8,0.87,-0.97,3.17,103.1
SHORT,weak_close+below_vwap_v,0.8,1.2,mid_1030_1300,53,0.93,22,22,9,41.5,50.0,0.91,-0.67,3.17,101.7
SHORT,weak_close+vwap_hi_reject,0.8,1.2,mid_1030_1300,15,0.26,8,4,3,53.3,66.7,1.69,0.99,0.3,94.7
SHORT,weak_close+cvd_dn,0.8,1.2,mid_1030_1300,85,1.49,41,28,16,48.2,59.4,1.28,2.74,3.3,103.1
SHORT,weak_close+cvd_dn_v,0.8,1.2,mid_1030_1300,85,1.49,41,28,16,48.2,59.4,1.28,2.74,3.3,103.1
SHORT,weak_close+mom_ignite_dn,0.8,1.2,mid_1030_1300,15,0.26,9,2,4,60.0,81.8,4.56,2.18,0.6,117.0
SHORT,weak_close+rsi_thrust_dn,0.8,1.2,mid_1030_1300,19,0.33,8,11,0,42.1,42.1,0.73,-0.9,2.7,84.5
SHORT,orb_break_dn+orb_break_dn_v,0.8,1.2,mid_1030_1300,13,0.23,6,5,2,46.2,54.5,1.09,0.14,0.6,88.8
SHORT,orb_break_dn+vwap_loss_v,0.8,1.2,mid_1030_1300,3,0.05,1,1,1,33.3,50.0,0.85,-0.05,0.3,105.0
SHORT,orb_break_dn+rvol_thrust_dn,0.8,1.2,mid_1030_1300,8,0.14,3,4,1,37.5,42.9,0.72,-0.35,0.9,84.4
SHORT,orb_break_dn+below_vwap_v,0.8,1.2,mid_1030_1300,8,0.14,3,4,1,37.5,42.9,0.72,-0.35,0.9,84.4
SHORT,orb_break_dn+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,orb_break_dn+cvd_dn,0.8,1.2,mid_1030_1300,13,0.23,6,5,2,46.2,54.5,1.09,0.14,0.6,88.8
SHORT,orb_break_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,13,0.23,6,5,2,46.2,54.5,1.09,0.14,0.6,88.8
SHORT,orb_break_dn+mom_ignite_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,35.0
SHORT,orb_break_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,4,0.07,1,3,0,25.0,25.0,0.33,-0.6,0.9,76.2
SHORT,orb_break_dn_v+vwap_loss_v,0.8,1.2,mid_1030_1300,3,0.05,1,1,1,33.3,50.0,0.85,-0.05,0.3,105.0
SHORT,orb_break_dn_v+rvol_thrust_dn,0.8,1.2,mid_1030_1300,8,0.14,3,4,1,37.5,42.9,0.72,-0.35,0.9,84.4
SHORT,orb_break_dn_v+below_vwap_v,0.8,1.2,mid_1030_1300,8,0.14,3,4,1,37.5,42.9,0.72,-0.35,0.9,84.4
SHORT,orb_break_dn_v+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,orb_break_dn_v+cvd_dn,0.8,1.2,mid_1030_1300,13,0.23,6,5,2,46.2,54.5,1.09,0.14,0.6,88.8
SHORT,orb_break_dn_v+cvd_dn_v,0.8,1.2,mid_1030_1300,13,0.23,6,5,2,46.2,54.5,1.09,0.14,0.6,88.8
SHORT,orb_break_dn_v+mom_ignite_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,35.0
SHORT,orb_break_dn_v+rsi_thrust_dn,0.8,1.2,mid_1030_1300,4,0.07,1,3,0,25.0,25.0,0.33,-0.6,0.9,76.2
SHORT,vwap_loss_v+rvol_thrust_dn,0.8,1.2,mid_1030_1300,6,0.11,1,3,2,16.7,25.0,0.27,-0.8,0.95,117.5
SHORT,vwap_loss_v+below_vwap_v,0.8,1.2,mid_1030_1300,7,0.12,1,4,2,14.3,20.0,0.21,-1.1,1.25,121.4
SHORT,vwap_loss_v+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss_v+cvd_dn,0.8,1.2,mid_1030_1300,14,0.25,4,6,4,28.6,40.0,0.58,-0.91,1.42,122.9
SHORT,vwap_loss_v+cvd_dn_v,0.8,1.2,mid_1030_1300,14,0.25,4,6,4,28.6,40.0,0.58,-0.91,1.42,122.9
SHORT,vwap_loss_v+mom_ignite_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,145.0
SHORT,vwap_loss_v+rsi_thrust_dn,0.8,1.2,mid_1030_1300,6,0.11,2,4,0,33.3,33.3,0.5,-0.6,1.2,72.5
SHORT,rvol_thrust_dn+below_vwap_v,0.8,1.2,mid_1030_1300,52,0.91,21,22,9,40.4,48.8,0.87,-0.97,3.17,103.1
SHORT,rvol_thrust_dn+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,rvol_thrust_dn+cvd_dn,0.8,1.2,mid_1030_1300,51,0.89,20,22,9,39.2,47.6,0.83,-1.27,3.47,103.7
SHORT,rvol_thrust_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,51,0.89,20,22,9,39.2,47.6,0.83,-1.27,3.47,103.7
SHORT,rvol_thrust_dn+mom_ignite_dn,0.8,1.2,mid_1030_1300,9,0.16,5,0,4,55.6,100.0,144.29,1.58,0.01,132.2
SHORT,rvol_thrust_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,14,0.25,5,9,0,35.7,35.7,0.56,-1.2,2.4,90.7
SHORT,below_vwap_v+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,below_vwap_v+cvd_dn,0.8,1.2,mid_1030_1300,79,1.39,32,36,11,40.5,47.1,0.83,-1.94,5.34,98.9
SHORT,below_vwap_v+cvd_dn_v,0.8,1.2,mid_1030_1300,79,1.39,32,36,11,40.5,47.1,0.83,-1.94,5.34,98.9
SHORT,below_vwap_v+mom_ignite_dn,0.8,1.2,mid_1030_1300,12,0.21,8,0,4,66.7,100.0,226.04,2.48,0.01,113.3
SHORT,below_vwap_v+rsi_thrust_dn,0.8,1.2,mid_1030_1300,18,0.32,5,12,1,27.8,29.4,0.41,-2.17,3.07,98.9
SHORT,vwap_hi_reject+cvd_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_hi_reject+cvd_dn_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_hi_reject+rsi_thrust_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,cvd_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,125,2.19,58,46,21,46.4,55.8,1.13,2.02,6.27,100.7
SHORT,cvd_dn+mom_ignite_dn,0.8,1.2,mid_1030_1300,17,0.3,11,2,4,64.7,84.6,5.55,2.78,0.6,111.5
SHORT,cvd_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,23,0.4,8,14,1,34.8,36.4,0.56,-1.87,3.07,92.0
SHORT,cvd_dn_v+mom_ignite_dn,0.8,1.2,mid_1030_1300,17,0.3,11,2,4,64.7,84.6,5.55,2.78,0.6,111.5
SHORT,cvd_dn_v+rsi_thrust_dn,0.8,1.2,mid_1030_1300,23,0.4,8,14,1,34.8,36.4,0.56,-1.87,3.07,92.0
SHORT,mom_ignite_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,112.5
SHORT,vwap_loss+below_vwap+adi_dn,0.8,1.2,mid_1030_1300,10,0.18,4,4,2,40.0,50.0,0.78,-0.34,0.9,107.0
SHORT,vwap_loss+below_vwap+delta_dump,0.8,1.2,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.29,-0.74,0.9,101.0
SHORT,vwap_loss+below_vwap+r1_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+below_vwap+yhigh_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,90.0
SHORT,vwap_loss+below_vwap+ylow_break,0.8,1.2,mid_1030_1300,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,85.0
SHORT,vwap_loss+below_vwap+below_pivot,0.8,1.2,mid_1030_1300,5,0.09,0,3,2,0.0,0.0,0.0,-1.1,0.95,136.0
SHORT,vwap_loss+below_vwap+macd_x_dn,0.8,1.2,mid_1030_1300,1,0.02,0,0,1,0.0,0.0,0.0,-0.05,0.0,200.0
SHORT,vwap_loss+below_vwap+hist_turn_dn,0.8,1.2,mid_1030_1300,8,0.14,2,4,2,25.0,33.3,0.49,-0.72,1.02,124.4
SHORT,vwap_loss+below_vwap+weak_close,0.8,1.2,mid_1030_1300,13,0.23,4,4,5,30.8,50.0,0.74,-0.46,0.86,127.7
SHORT,vwap_loss+below_vwap+orb_break_dn,0.8,1.2,mid_1030_1300,3,0.05,1,1,1,33.3,50.0,0.85,-0.05,0.3,105.0
SHORT,vwap_loss+below_vwap+orb_break_dn_v,0.8,1.2,mid_1030_1300,3,0.05,1,1,1,33.3,50.0,0.85,-0.05,0.3,105.0
SHORT,vwap_loss+below_vwap+vwap_loss_v,0.8,1.2,mid_1030_1300,15,0.26,4,6,5,26.7,40.0,0.55,-1.06,1.46,126.3
SHORT,vwap_loss+below_vwap+rvol_thrust_dn,0.8,1.2,mid_1030_1300,6,0.11,1,3,2,16.7,25.0,0.27,-0.8,0.95,117.5
SHORT,vwap_loss+below_vwap+below_vwap_v,0.8,1.2,mid_1030_1300,7,0.12,1,4,2,14.3,20.0,0.21,-1.1,1.25,121.4
SHORT,vwap_loss+below_vwap+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+below_vwap+cvd_dn,0.8,1.2,mid_1030_1300,14,0.25,4,6,4,28.6,40.0,0.58,-0.91,1.42,122.9
SHORT,vwap_loss+below_vwap+cvd_dn_v,0.8,1.2,mid_1030_1300,14,0.25,4,6,4,28.6,40.0,0.58,-0.91,1.42,122.9
SHORT,vwap_loss+below_vwap+mom_ignite_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,145.0
SHORT,vwap_loss+below_vwap+rsi_thrust_dn,0.8,1.2,mid_1030_1300,6,0.11,2,4,0,33.3,33.3,0.5,-0.6,1.2,72.5
SHORT,vwap_loss+adi_dn+delta_dump,0.8,1.2,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.29,-0.74,0.9,101.0
SHORT,vwap_loss+adi_dn+r1_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+adi_dn+yhigh_reject,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,90.0
SHORT,vwap_loss+adi_dn+ylow_break,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+adi_dn+below_pivot,0.8,1.2,mid_1030_1300,3,0.05,0,2,1,0.0,0.0,0.0,-0.74,0.6,111.7
SHORT,vwap_loss+adi_dn+hist_turn_dn,0.8,1.2,mid_1030_1300,6,0.11,2,3,1,33.3,40.0,0.55,-0.5,0.8,105.8
SHORT,vwap_loss+adi_dn+weak_close,0.8,1.2,mid_1030_1300,10,0.18,4,4,2,40.0,50.0,0.78,-0.34,0.9,107.0
SHORT,vwap_loss+adi_dn+orb_break_dn,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,57.5
SHORT,vwap_loss+adi_dn+orb_break_dn_v,0.8,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,57.5
SHORT,vwap_loss+adi_dn+vwap_loss_v,0.8,1.2,mid_1030_1300,10,0.18,4,4,2,40.0,50.0,0.78,-0.34,0.9,107.0
SHORT,vwap_loss+adi_dn+rvol_thrust_dn,0.8,1.2,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.29,-0.74,0.9,101.0
SHORT,vwap_loss+adi_dn+below_vwap_v,0.8,1.2,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.29,-0.74,0.9,101.0
SHORT,vwap_loss+adi_dn+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+adi_dn+cvd_dn,0.8,1.2,mid_1030_1300,10,0.18,4,4,2,40.0,50.0,0.78,-0.34,0.9,107.0
SHORT,vwap_loss+adi_dn+cvd_dn_v,0.8,1.2,mid_1030_1300,10,0.18,4,4,2,40.0,50.0,0.78,-0.34,0.9,107.0
SHORT,vwap_loss+adi_dn+mom_ignite_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,145.0
SHORT,vwap_loss+adi_dn+rsi_thrust_dn,0.8,1.2,mid_1030_1300,5,0.09,2,3,0,40.0,40.0,0.67,-0.3,0.9,58.0
SHORT,vwap_loss+delta_dump+r1_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+delta_dump+ylow_break,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+delta_dump+below_pivot,0.8,1.2,mid_1030_1300,3,0.05,0,2,1,0.0,0.0,0.0,-0.74,0.6,111.7
SHORT,vwap_loss+delta_dump+hist_turn_dn,0.8,1.2,mid_1030_1300,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,47.5
SHORT,vwap_loss+delta_dump+weak_close,0.8,1.2,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.29,-0.74,0.9,101.0
SHORT,vwap_loss+delta_dump+orb_break_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+delta_dump+orb_break_dn_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+delta_dump+vwap_loss_v,0.8,1.2,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.29,-0.74,0.9,101.0
SHORT,vwap_loss+delta_dump+rvol_thrust_dn,0.8,1.2,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.29,-0.74,0.9,101.0
SHORT,vwap_loss+delta_dump+below_vwap_v,0.8,1.2,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.29,-0.74,0.9,101.0
SHORT,vwap_loss+delta_dump+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+delta_dump+cvd_dn,0.8,1.2,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.29,-0.74,0.9,101.0
SHORT,vwap_loss+delta_dump+cvd_dn_v,0.8,1.2,mid_1030_1300,5,0.09,1,3,1,20.0,25.0,0.29,-0.74,0.9,101.0
SHORT,vwap_loss+delta_dump+mom_ignite_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,145.0
SHORT,vwap_loss+delta_dump+rsi_thrust_dn,0.8,1.2,mid_1030_1300,4,0.07,1,3,0,25.0,25.0,0.33,-0.6,0.6,66.2
SHORT,vwap_loss+r1_reject+weak_close,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+r1_reject+vwap_loss_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+r1_reject+rvol_thrust_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+r1_reject+below_vwap_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+r1_reject+cvd_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+r1_reject+cvd_dn_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+r1_reject+rsi_thrust_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+yhigh_reject+hist_turn_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,90.0
SHORT,vwap_loss+yhigh_reject+weak_close,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,90.0
SHORT,vwap_loss+yhigh_reject+orb_break_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,90.0
SHORT,vwap_loss+yhigh_reject+orb_break_dn_v,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,90.0
SHORT,vwap_loss+yhigh_reject+vwap_loss_v,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,90.0
SHORT,vwap_loss+yhigh_reject+cvd_dn,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,90.0
SHORT,vwap_loss+yhigh_reject+cvd_dn_v,0.8,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,90.0
SHORT,vwap_loss+ylow_break+below_pivot,0.8,1.2,mid_1030_1300,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,85.0
SHORT,vwap_loss+ylow_break+hist_turn_dn,0.8,1.2,mid_1030_1300,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,85.0
SHORT,vwap_loss+ylow_break+weak_close,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+ylow_break+orb_break_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+ylow_break+orb_break_dn_v,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+ylow_break+vwap_loss_v,0.8,1.2,mid_1030_1300,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,85.0
SHORT,vwap_loss+ylow_break+rvol_thrust_dn,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+ylow_break+below_vwap_v,0.8,1.2,mid_1030_1300,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,85.0
SHORT,vwap_loss+ylow_break+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+ylow_break+cvd_dn,0.8,1.2,mid_1030_1300,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,85.0
SHORT,vwap_loss+ylow_break+cvd_dn_v,0.8,1.2,mid_1030_1300,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,85.0
SHORT,vwap_loss+ylow_break+rsi_thrust_dn,0.8,1.2,mid_1030_1300,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,85.0
SHORT,vwap_loss+below_pivot+macd_x_dn,0.8,1.2,mid_1030_1300,1,0.02,0,0,1,0.0,0.0,0.0,-0.05,0.0,200.0
SHORT,vwap_loss+below_pivot+hist_turn_dn,0.8,1.2,mid_1030_1300,3,0.05,0,3,0,0.0,0.0,0.0,-0.9,0.6,80.0
SHORT,vwap_loss+below_pivot+weak_close,0.8,1.2,mid_1030_1300,4,0.07,0,2,2,0.0,0.0,0.0,-0.8,0.65,133.8
SHORT,vwap_loss+below_pivot+orb_break_dn,0.8,1.2,mid_1030_1300,2,0.04,0,1,1,0.0,0.0,0.0,-0.35,0.3,112.5
SHORT,vwap_loss+below_pivot+orb_break_dn_v,0.8,1.2,mid_1030_1300,2,0.04,0,1,1,0.0,0.0,0.0,-0.35,0.3,112.5
SHORT,vwap_loss+below_pivot+vwap_loss_v,0.8,1.2,mid_1030_1300,5,0.09,0,3,2,0.0,0.0,0.0,-1.1,0.95,136.0
SHORT,vwap_loss+below_pivot+rvol_thrust_dn,0.8,1.2,mid_1030_1300,4,0.07,0,2,2,0.0,0.0,0.0,-0.8,0.65,133.8
SHORT,vwap_loss+below_pivot+below_vwap_v,0.8,1.2,mid_1030_1300,5,0.09,0,3,2,0.0,0.0,0.0,-1.1,0.95,136.0
SHORT,vwap_loss+below_pivot+vwap_hi_reject,0.8,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,vwap_loss+below_pivot+cvd_dn,0.8,1.2,mid_1030_1300,5,0.09,0,3,2,0.0,0.0,0.0,-1.1,0.95,136.0
SHORT,vwap_loss+below_pivot+cvd_dn_v,0.8,1.2,mid_1030_1300,5,0.09,0,3,2,0.0,0.0,0.0,-1.1,0.95,136.0
SHORT,vwap_loss+below_pivot+rsi_thrust_dn,0.8,1.2,mid_1030_1300,3,0.05,0,3,0,0.0,0.0,0.0,-0.9,0.6,80.0
SHORT,vwap_loss+macd_x_dn+weak_close,0.8,1.2,mid_1030_1300,1,0.02,0,0,1,0.0,0.0,0.0,-0.05,0.0,200.0
